"","x","y"
"1153",-2057500,1566000
"1154",-2057000,1566000
"1155",-2056500,1566000
"1156",-2056000,1566000
"1157",-2055500,1566000
"1158",-2055000,1566000
"1159",-2054500,1566000
"1160",-2054000,1566000
"1161",-2053500,1566000
"1162",-2053000,1566000
"1163",-2052500,1566000
"1164",-2052000,1566000
"1165",-2051500,1566000
"1166",-2051000,1566000
"1167",-2050500,1566000
"1168",-2050000,1566000
"1169",-2049500,1566000
"1170",-2049000,1566000
"1171",-2048500,1566000
"1172",-2048000,1566000
"1173",-2047500,1566000
"1174",-2047000,1566000
"1175",-2046500,1566000
"1176",-2046000,1566000
"1177",-2045500,1566000
"1178",-2045000,1566000
"1179",-2044500,1566000
"1180",-2044000,1566000
"1181",-2043500,1566000
"1182",-2043000,1566000
"1183",-2042500,1566000
"1184",-2042000,1566000
"1185",-2041500,1566000
"1186",-2041000,1566000
"1187",-2040500,1566000
"1188",-2040000,1566000
"1189",-2039500,1566000
"1190",-2039000,1566000
"1191",-2038500,1566000
"1192",-2038000,1566000
"1193",-2037500,1566000
"1194",-2037000,1566000
"1195",-2036500,1566000
"1196",-2036000,1566000
"1197",-2035500,1566000
"1198",-2035000,1566000
"1199",-2034500,1566000
"1200",-2034000,1566000
"1201",-2033500,1566000
"1202",-2033000,1566000
"1203",-2032500,1566000
"1204",-2032000,1566000
"1205",-2031500,1566000
"1206",-2031000,1566000
"1207",-2030500,1566000
"1208",-2030000,1566000
"1209",-2105000,1566500
"1210",-2104500,1566500
"1211",-2104000,1566500
"1212",-2103500,1566500
"1213",-2103000,1566500
"1214",-2102500,1566500
"1215",-2102000,1566500
"1216",-2101500,1566500
"1217",-2101000,1566500
"1218",-2100500,1566500
"1219",-2100000,1566500
"1220",-2099500,1566500
"1221",-2099000,1566500
"1222",-2098500,1566500
"1223",-2098000,1566500
"1224",-2097500,1566500
"1225",-2097000,1566500
"1226",-2096500,1566500
"1227",-2096000,1566500
"1228",-2095500,1566500
"1229",-2095000,1566500
"1230",-2094500,1566500
"1231",-2094000,1566500
"1232",-2093500,1566500
"1233",-2093000,1566500
"1234",-2092500,1566500
"1235",-2092000,1566500
"1236",-2091500,1566500
"1237",-2091000,1566500
"1238",-2090500,1566500
"1239",-2090000,1566500
"1240",-2089500,1566500
"1241",-2089000,1566500
"1242",-2088500,1566500
"1243",-2088000,1566500
"1244",-2087500,1566500
"1245",-2087000,1566500
"1246",-2086500,1566500
"1247",-2086000,1566500
"1248",-2085500,1566500
"1249",-2085000,1566500
"1250",-2084500,1566500
"1251",-2084000,1566500
"1252",-2083500,1566500
"1253",-2083000,1566500
"1254",-2082500,1566500
"1255",-2082000,1566500
"1256",-2081500,1566500
"1257",-2081000,1566500
"1258",-2080500,1566500
"1259",-2080000,1566500
"1260",-2079500,1566500
"1261",-2079000,1566500
"1262",-2078500,1566500
"1263",-2078000,1566500
"1264",-2077500,1566500
"1265",-2077000,1566500
"1266",-2076500,1566500
"1267",-2076000,1566500
"1268",-2075500,1566500
"1269",-2075000,1566500
"1270",-2074500,1566500
"1271",-2074000,1566500
"1272",-2073500,1566500
"1273",-2073000,1566500
"1274",-2072500,1566500
"1275",-2072000,1566500
"1276",-2071500,1566500
"1277",-2071000,1566500
"1278",-2070500,1566500
"1279",-2070000,1566500
"1280",-2069500,1566500
"1281",-2069000,1566500
"1282",-2068500,1566500
"1283",-2068000,1566500
"1284",-2067500,1566500
"1285",-2067000,1566500
"1286",-2066500,1566500
"1287",-2066000,1566500
"1288",-2065500,1566500
"1289",-2065000,1566500
"1290",-2064500,1566500
"1291",-2064000,1566500
"1292",-2063500,1566500
"1293",-2063000,1566500
"1294",-2062500,1566500
"1295",-2062000,1566500
"1296",-2061500,1566500
"1297",-2061000,1566500
"1298",-2060500,1566500
"1299",-2060000,1566500
"1300",-2059500,1566500
"1301",-2059000,1566500
"1302",-2058500,1566500
"1303",-2058000,1566500
"1304",-2057500,1566500
"1305",-2057000,1566500
"1306",-2056500,1566500
"1307",-2056000,1566500
"1308",-2055500,1566500
"1309",-2055000,1566500
"1310",-2054500,1566500
"1311",-2054000,1566500
"1312",-2053500,1566500
"1313",-2053000,1566500
"1314",-2052500,1566500
"1315",-2052000,1566500
"1316",-2051500,1566500
"1317",-2051000,1566500
"1318",-2050500,1566500
"1319",-2050000,1566500
"1320",-2049500,1566500
"1321",-2049000,1566500
"1322",-2048500,1566500
"1323",-2048000,1566500
"1324",-2047500,1566500
"1325",-2047000,1566500
"1326",-2046500,1566500
"1327",-2046000,1566500
"1328",-2045500,1566500
"1329",-2045000,1566500
"1330",-2044500,1566500
"1331",-2044000,1566500
"1332",-2043500,1566500
"1333",-2043000,1566500
"1334",-2042500,1566500
"1335",-2042000,1566500
"1336",-2041500,1566500
"1337",-2041000,1566500
"1338",-2040500,1566500
"1339",-2040000,1566500
"1340",-2039500,1566500
"1341",-2039000,1566500
"1342",-2038500,1566500
"1343",-2038000,1566500
"1344",-2037500,1566500
"1345",-2037000,1566500
"1346",-2036500,1566500
"1347",-2036000,1566500
"1348",-2035500,1566500
"1349",-2035000,1566500
"1350",-2034500,1566500
"1351",-2034000,1566500
"1352",-2033500,1566500
"1353",-2033000,1566500
"1354",-2032500,1566500
"1355",-2032000,1566500
"1356",-2031500,1566500
"1357",-2031000,1566500
"1358",-2030500,1566500
"1359",-2030000,1566500
"1360",-2105000,1567000
"1361",-2104500,1567000
"1362",-2104000,1567000
"1363",-2103500,1567000
"1364",-2103000,1567000
"1365",-2102500,1567000
"1366",-2102000,1567000
"1367",-2101500,1567000
"1368",-2101000,1567000
"1369",-2100500,1567000
"1370",-2100000,1567000
"1371",-2099500,1567000
"1372",-2099000,1567000
"1373",-2098500,1567000
"1374",-2098000,1567000
"1375",-2097500,1567000
"1376",-2097000,1567000
"1377",-2096500,1567000
"1378",-2096000,1567000
"1379",-2095500,1567000
"1380",-2095000,1567000
"1381",-2094500,1567000
"1382",-2094000,1567000
"1383",-2093500,1567000
"1384",-2093000,1567000
"1385",-2092500,1567000
"1386",-2092000,1567000
"1387",-2091500,1567000
"1388",-2091000,1567000
"1389",-2090500,1567000
"1390",-2090000,1567000
"1391",-2089500,1567000
"1392",-2089000,1567000
"1393",-2088500,1567000
"1394",-2088000,1567000
"1395",-2087500,1567000
"1396",-2087000,1567000
"1397",-2086500,1567000
"1398",-2086000,1567000
"1399",-2085500,1567000
"1400",-2085000,1567000
"1401",-2084500,1567000
"1402",-2084000,1567000
"1403",-2083500,1567000
"1404",-2083000,1567000
"1405",-2082500,1567000
"1406",-2082000,1567000
"1407",-2081500,1567000
"1408",-2081000,1567000
"1409",-2080500,1567000
"1410",-2080000,1567000
"1411",-2079500,1567000
"1412",-2079000,1567000
"1413",-2078500,1567000
"1414",-2078000,1567000
"1415",-2077500,1567000
"1416",-2077000,1567000
"1417",-2076500,1567000
"1418",-2076000,1567000
"1419",-2075500,1567000
"1420",-2075000,1567000
"1421",-2074500,1567000
"1422",-2074000,1567000
"1423",-2073500,1567000
"1424",-2073000,1567000
"1425",-2072500,1567000
"1426",-2072000,1567000
"1427",-2071500,1567000
"1428",-2071000,1567000
"1429",-2070500,1567000
"1430",-2070000,1567000
"1431",-2069500,1567000
"1432",-2069000,1567000
"1433",-2068500,1567000
"1434",-2068000,1567000
"1435",-2067500,1567000
"1436",-2067000,1567000
"1437",-2066500,1567000
"1438",-2066000,1567000
"1439",-2065500,1567000
"1440",-2065000,1567000
"1441",-2064500,1567000
"1442",-2064000,1567000
"1443",-2063500,1567000
"1444",-2063000,1567000
"1445",-2062500,1567000
"1446",-2062000,1567000
"1447",-2061500,1567000
"1448",-2061000,1567000
"1449",-2060500,1567000
"1450",-2060000,1567000
"1451",-2059500,1567000
"1452",-2059000,1567000
"1453",-2058500,1567000
"1454",-2058000,1567000
"1455",-2057500,1567000
"1456",-2057000,1567000
"1457",-2056500,1567000
"1458",-2056000,1567000
"1459",-2055500,1567000
"1460",-2055000,1567000
"1461",-2054500,1567000
"1462",-2054000,1567000
"1463",-2053500,1567000
"1464",-2053000,1567000
"1465",-2052500,1567000
"1466",-2052000,1567000
"1467",-2051500,1567000
"1468",-2051000,1567000
"1469",-2050500,1567000
"1470",-2050000,1567000
"1471",-2049500,1567000
"1472",-2049000,1567000
"1473",-2048500,1567000
"1474",-2048000,1567000
"1475",-2047500,1567000
"1476",-2047000,1567000
"1477",-2046500,1567000
"1478",-2046000,1567000
"1479",-2045500,1567000
"1480",-2045000,1567000
"1481",-2044500,1567000
"1482",-2044000,1567000
"1483",-2043500,1567000
"1484",-2043000,1567000
"1485",-2042500,1567000
"1486",-2042000,1567000
"1487",-2041500,1567000
"1488",-2041000,1567000
"1489",-2040500,1567000
"1490",-2040000,1567000
"1491",-2039500,1567000
"1492",-2039000,1567000
"1493",-2038500,1567000
"1494",-2038000,1567000
"1495",-2037500,1567000
"1496",-2037000,1567000
"1497",-2036500,1567000
"1498",-2036000,1567000
"1499",-2035500,1567000
"1500",-2035000,1567000
"1501",-2034500,1567000
"1502",-2034000,1567000
"1503",-2033500,1567000
"1504",-2033000,1567000
"1505",-2032500,1567000
"1506",-2032000,1567000
"1507",-2031500,1567000
"1508",-2031000,1567000
"1509",-2030500,1567000
"1510",-2030000,1567000
"1511",-2105000,1567500
"1512",-2104500,1567500
"1513",-2104000,1567500
"1514",-2103500,1567500
"1515",-2103000,1567500
"1516",-2102500,1567500
"1517",-2102000,1567500
"1518",-2101500,1567500
"1519",-2101000,1567500
"1520",-2100500,1567500
"1521",-2100000,1567500
"1522",-2099500,1567500
"1523",-2099000,1567500
"1524",-2098500,1567500
"1525",-2098000,1567500
"1526",-2097500,1567500
"1527",-2097000,1567500
"1528",-2096500,1567500
"1529",-2096000,1567500
"1530",-2095500,1567500
"1531",-2095000,1567500
"1532",-2094500,1567500
"1533",-2094000,1567500
"1534",-2093500,1567500
"1535",-2093000,1567500
"1536",-2092500,1567500
"1537",-2092000,1567500
"1538",-2091500,1567500
"1539",-2091000,1567500
"1540",-2090500,1567500
"1541",-2090000,1567500
"1542",-2089500,1567500
"1543",-2089000,1567500
"1544",-2088500,1567500
"1545",-2088000,1567500
"1546",-2087500,1567500
"1547",-2087000,1567500
"1548",-2086500,1567500
"1549",-2086000,1567500
"1550",-2085500,1567500
"1551",-2085000,1567500
"1552",-2084500,1567500
"1553",-2084000,1567500
"1554",-2083500,1567500
"1555",-2083000,1567500
"1556",-2082500,1567500
"1557",-2082000,1567500
"1558",-2081500,1567500
"1559",-2081000,1567500
"1560",-2080500,1567500
"1561",-2080000,1567500
"1562",-2079500,1567500
"1563",-2079000,1567500
"1564",-2078500,1567500
"1565",-2078000,1567500
"1566",-2077500,1567500
"1567",-2077000,1567500
"1568",-2076500,1567500
"1569",-2076000,1567500
"1570",-2075500,1567500
"1571",-2075000,1567500
"1572",-2074500,1567500
"1573",-2074000,1567500
"1574",-2073500,1567500
"1575",-2073000,1567500
"1576",-2072500,1567500
"1577",-2072000,1567500
"1578",-2071500,1567500
"1579",-2071000,1567500
"1580",-2070500,1567500
"1581",-2070000,1567500
"1582",-2069500,1567500
"1583",-2069000,1567500
"1584",-2068500,1567500
"1585",-2068000,1567500
"1586",-2067500,1567500
"1587",-2067000,1567500
"1588",-2066500,1567500
"1589",-2066000,1567500
"1590",-2065500,1567500
"1591",-2065000,1567500
"1592",-2064500,1567500
"1593",-2064000,1567500
"1594",-2063500,1567500
"1595",-2063000,1567500
"1596",-2062500,1567500
"1597",-2062000,1567500
"1598",-2061500,1567500
"1599",-2061000,1567500
"1600",-2060500,1567500
"1601",-2060000,1567500
"1602",-2059500,1567500
"1603",-2059000,1567500
"1604",-2058500,1567500
"1605",-2058000,1567500
"1606",-2057500,1567500
"1607",-2057000,1567500
"1608",-2056500,1567500
"1609",-2056000,1567500
"1610",-2055500,1567500
"1611",-2055000,1567500
"1612",-2054500,1567500
"1613",-2054000,1567500
"1614",-2053500,1567500
"1615",-2053000,1567500
"1616",-2052500,1567500
"1617",-2052000,1567500
"1618",-2051500,1567500
"1619",-2051000,1567500
"1620",-2050500,1567500
"1621",-2050000,1567500
"1622",-2049500,1567500
"1623",-2049000,1567500
"1624",-2048500,1567500
"1625",-2048000,1567500
"1626",-2047500,1567500
"1627",-2047000,1567500
"1628",-2046500,1567500
"1629",-2046000,1567500
"1630",-2045500,1567500
"1631",-2045000,1567500
"1632",-2044500,1567500
"1633",-2044000,1567500
"1634",-2043500,1567500
"1635",-2043000,1567500
"1636",-2042500,1567500
"1637",-2042000,1567500
"1638",-2041500,1567500
"1639",-2041000,1567500
"1640",-2040500,1567500
"1641",-2040000,1567500
"1642",-2039500,1567500
"1643",-2039000,1567500
"1644",-2038500,1567500
"1645",-2038000,1567500
"1646",-2037500,1567500
"1647",-2037000,1567500
"1648",-2036500,1567500
"1649",-2036000,1567500
"1650",-2035500,1567500
"1651",-2035000,1567500
"1652",-2034500,1567500
"1653",-2034000,1567500
"1654",-2033500,1567500
"1655",-2033000,1567500
"1656",-2032500,1567500
"1657",-2032000,1567500
"1658",-2031500,1567500
"1659",-2031000,1567500
"1660",-2030500,1567500
"1661",-2030000,1567500
"1662",-2105000,1568000
"1663",-2104500,1568000
"1664",-2104000,1568000
"1665",-2103500,1568000
"1666",-2103000,1568000
"1667",-2102500,1568000
"1668",-2102000,1568000
"1669",-2101500,1568000
"1670",-2101000,1568000
"1671",-2100500,1568000
"1672",-2100000,1568000
"1673",-2099500,1568000
"1674",-2099000,1568000
"1675",-2098500,1568000
"1676",-2098000,1568000
"1677",-2097500,1568000
"1678",-2097000,1568000
"1679",-2096500,1568000
"1680",-2096000,1568000
"1681",-2095500,1568000
"1682",-2095000,1568000
"1683",-2094500,1568000
"1684",-2094000,1568000
"1685",-2093500,1568000
"1686",-2093000,1568000
"1687",-2092500,1568000
"1688",-2092000,1568000
"1689",-2091500,1568000
"1690",-2091000,1568000
"1691",-2090500,1568000
"1692",-2090000,1568000
"1693",-2089500,1568000
"1694",-2089000,1568000
"1695",-2088500,1568000
"1696",-2088000,1568000
"1697",-2087500,1568000
"1698",-2087000,1568000
"1699",-2086500,1568000
"1700",-2086000,1568000
"1701",-2085500,1568000
"1702",-2085000,1568000
"1703",-2084500,1568000
"1704",-2084000,1568000
"1705",-2083500,1568000
"1706",-2083000,1568000
"1707",-2082500,1568000
"1708",-2082000,1568000
"1709",-2081500,1568000
"1710",-2081000,1568000
"1711",-2080500,1568000
"1712",-2080000,1568000
"1713",-2079500,1568000
"1714",-2079000,1568000
"1715",-2078500,1568000
"1716",-2078000,1568000
"1717",-2077500,1568000
"1718",-2077000,1568000
"1719",-2076500,1568000
"1720",-2076000,1568000
"1721",-2075500,1568000
"1722",-2075000,1568000
"1723",-2074500,1568000
"1724",-2074000,1568000
"1725",-2073500,1568000
"1726",-2073000,1568000
"1727",-2072500,1568000
"1728",-2072000,1568000
"1729",-2071500,1568000
"1730",-2071000,1568000
"1731",-2070500,1568000
"1732",-2070000,1568000
"1733",-2069500,1568000
"1734",-2069000,1568000
"1735",-2068500,1568000
"1736",-2068000,1568000
"1737",-2067500,1568000
"1738",-2067000,1568000
"1739",-2066500,1568000
"1740",-2066000,1568000
"1741",-2065500,1568000
"1742",-2065000,1568000
"1743",-2064500,1568000
"1744",-2064000,1568000
"1745",-2063500,1568000
"1746",-2063000,1568000
"1747",-2062500,1568000
"1748",-2062000,1568000
"1749",-2061500,1568000
"1750",-2061000,1568000
"1751",-2060500,1568000
"1752",-2060000,1568000
"1753",-2059500,1568000
"1754",-2059000,1568000
"1755",-2058500,1568000
"1756",-2058000,1568000
"1757",-2057500,1568000
"1758",-2057000,1568000
"1759",-2056500,1568000
"1760",-2056000,1568000
"1761",-2055500,1568000
"1762",-2055000,1568000
"1763",-2054500,1568000
"1764",-2054000,1568000
"1765",-2053500,1568000
"1766",-2053000,1568000
"1767",-2052500,1568000
"1768",-2052000,1568000
"1769",-2051500,1568000
"1770",-2051000,1568000
"1771",-2050500,1568000
"1772",-2050000,1568000
"1773",-2049500,1568000
"1774",-2049000,1568000
"1775",-2048500,1568000
"1776",-2048000,1568000
"1777",-2047500,1568000
"1778",-2047000,1568000
"1779",-2046500,1568000
"1780",-2046000,1568000
"1781",-2045500,1568000
"1782",-2045000,1568000
"1783",-2044500,1568000
"1784",-2044000,1568000
"1785",-2043500,1568000
"1786",-2043000,1568000
"1787",-2042500,1568000
"1788",-2042000,1568000
"1789",-2041500,1568000
"1790",-2041000,1568000
"1791",-2040500,1568000
"1792",-2040000,1568000
"1793",-2039500,1568000
"1794",-2039000,1568000
"1795",-2038500,1568000
"1796",-2038000,1568000
"1797",-2037500,1568000
"1798",-2037000,1568000
"1799",-2036500,1568000
"1800",-2036000,1568000
"1801",-2035500,1568000
"1802",-2035000,1568000
"1803",-2034500,1568000
"1804",-2034000,1568000
"1805",-2033500,1568000
"1806",-2033000,1568000
"1807",-2032500,1568000
"1808",-2032000,1568000
"1809",-2031500,1568000
"1810",-2031000,1568000
"1811",-2030500,1568000
"1812",-2030000,1568000
"1813",-2105000,1568500
"1814",-2104500,1568500
"1815",-2104000,1568500
"1816",-2103500,1568500
"1817",-2103000,1568500
"1818",-2102500,1568500
"1819",-2102000,1568500
"1820",-2101500,1568500
"1821",-2101000,1568500
"1822",-2100500,1568500
"1823",-2100000,1568500
"1824",-2099500,1568500
"1825",-2099000,1568500
"1826",-2098500,1568500
"1827",-2098000,1568500
"1828",-2097500,1568500
"1829",-2097000,1568500
"1830",-2096500,1568500
"1831",-2096000,1568500
"1832",-2095500,1568500
"1833",-2095000,1568500
"1834",-2094500,1568500
"1835",-2094000,1568500
"1836",-2093500,1568500
"1837",-2093000,1568500
"1838",-2092500,1568500
"1839",-2092000,1568500
"1840",-2091500,1568500
"1841",-2091000,1568500
"1842",-2090500,1568500
"1843",-2090000,1568500
"1844",-2089500,1568500
